run_id,category,report,task,agent_group,agent_id,model,effort,rounds,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,total_tokens,passed,checks,success_rate,cost_usd,usage_available,usage_source,round_usage_total_tokens,round_usage_checked,aggregate_snapshot_usage_rounds,excluded_duplicate_usage_rounds,reported_total_tokens,reported_cost_usd,source_path
wasmi-trap-coredumps-codex-cli-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,wasmi-trap-coredumps,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,90,11926661,11553024,25447,4919,11952108,1,1,1.0,8.408107,True,task-report.source,11952108,True,0,0,11952108,8.408107,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\wasmi-trap-coredumps\codex-cli\wasmi-trap-coredumps-codex-cli-run-01\metadata\contracts\harness-report.json
wasmi-trap-coredumps-tura-balanced-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,wasmi-trap-coredumps,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,46,7348568,7049984,51471,22822,7400039,1,1,1.0,6.562042,True,task-report.source,7400039,True,0,0,7400039,6.562042,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\wasmi-trap-coredumps\tura-balanced\wasmi-trap-coredumps-tura-balanced-run-01\metadata\contracts\harness-report.json
wasmi-trap-coredumps-tura-direct-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,wasmi-trap-coredumps,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,28,3672070,3493888,41553,17018,3713623,1,1,1.0,3.884444,True,task-report.source,3713623,True,0,0,3713623,3.884444,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\wasmi-trap-coredumps\tura-direct\wasmi-trap-coredumps-tura-direct-run-01\metadata\contracts\harness-report.json
yaegi-go-embed-directives-codex-cli-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,yaegi-go-embed-directives,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,64,7264745,7023616,20527,6378,7285272,1,1,1.0,5.333263,True,task-report.source,7285272,True,0,0,7285272,5.333263,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\yaegi-go-embed-directives\codex-cli\yaegi-go-embed-directives-codex-cli-run-01\metadata\contracts\harness-report.json
yaegi-go-embed-directives-tura-balanced-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,yaegi-go-embed-directives,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,27,2464254,2336000,34759,17095,2499013,1,1,1.0,2.85204,True,task-report.source,2499013,True,0,0,2499013,2.85204,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\yaegi-go-embed-directives\tura-balanced\yaegi-go-embed-directives-tura-balanced-run-01\metadata\contracts\harness-report.json
yaegi-go-embed-directives-tura-direct-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,yaegi-go-embed-directives,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,15,1031734,936192,18930,8280,1050664,1,1,1.0,1.513706,True,task-report.source,1050664,True,0,0,1050664,1.513706,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\yaegi-go-embed-directives\tura-direct\yaegi-go-embed-directives-tura-direct-run-01\metadata\contracts\harness-report.json
yjs-map-conflict-detection-codex-cli-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,yjs-map-conflict-detection,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,52,5135553,5022208,12977,2972,5148530,1,1,1.0,3.467139,True,task-report.source,5148530,True,0,0,5148530,3.467139,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\yjs-map-conflict-detection\codex-cli\yjs-map-conflict-detection-codex-cli-run-01\metadata\contracts\harness-report.json
yjs-map-conflict-detection-tura-balanced-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,yjs-map-conflict-detection,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,57,6984552,6777600,49606,25863,7034158,1,1,1.0,5.91174,True,task-report.source,7034158,True,0,0,7034158,5.91174,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\yjs-map-conflict-detection\tura-balanced\yjs-map-conflict-detection-tura-balanced-run-01\metadata\contracts\harness-report.json
yjs-map-conflict-detection-tura-direct-run-01,debug,report-deepswe-v1.1-gpt56-sol-local-r01,yjs-map-conflict-detection,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,17,1383124,1263360,22333,10472,1405457,1,1,1.0,1.90049,True,task-report.source,1405457,True,0,0,1405457,1.90049,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r01\yjs-map-conflict-detection\tura-direct\yjs-map-conflict-detection-tura-direct-run-01\metadata\contracts\harness-report.json
abs-stepped-slices-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,abs-stepped-slices,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,32,3003389,2816000,12312,1962,3015701,1,1,1.0,2.714305,True,task-report.source,3015701,True,0,0,3015701,2.714305,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\abs-stepped-slices\codex-cli\abs-stepped-slices-codex-cli-run-02\metadata\contracts\harness-report.json
abs-stepped-slices-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,abs-stepped-slices,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,22,1527831,1416704,25176,9482,1553007,1,1,1.0,2.019267,True,task-report.source,1553007,True,0,0,1553007,2.019267,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\abs-stepped-slices\tura-balanced\abs-stepped-slices-tura-balanced-run-02\metadata\contracts\harness-report.json
abs-stepped-slices-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,abs-stepped-slices,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,15,705382,655616,14560,7111,719942,1,1,1.0,1.013438,True,task-report.source,719942,True,0,0,719942,1.013438,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\abs-stepped-slices\tura-direct\abs-stepped-slices-tura-direct-run-02\metadata\contracts\harness-report.json
actionlint-action-pinning-lint-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,actionlint-action-pinning-lint,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,39,4031372,3773824,18100,2620,4049472,1,1,1.0,3.717652,True,task-report.source,4049472,True,0,0,4049472,3.717652,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\actionlint-action-pinning-lint\codex-cli\actionlint-action-pinning-lint-codex-cli-run-02\metadata\contracts\harness-report.json
actionlint-action-pinning-lint-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,actionlint-action-pinning-lint,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,27,3430765,3223808,36547,10420,3467312,1,1,1.0,3.743099,True,task-report.source,3467312,True,0,0,3467312,3.743099,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\actionlint-action-pinning-lint\tura-balanced\actionlint-action-pinning-lint-tura-balanced-run-02\metadata\contracts\harness-report.json
actionlint-action-pinning-lint-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,actionlint-action-pinning-lint,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,15,1228304,1108224,20004,4745,1248308,1,1,1.0,1.754632,True,task-report.source,1248308,True,0,0,1248308,1.754632,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\actionlint-action-pinning-lint\tura-direct\actionlint-action-pinning-lint-tura-direct-run-02\metadata\contracts\harness-report.json
awilix-async-container-initialization-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,awilix-async-container-initialization,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,60,6044981,5824000,18469,6055,6063450,1,1,1.0,4.570975,True,task-report.source,6063450,True,0,0,6063450,4.570975,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\awilix-async-container-initialization\codex-cli\awilix-async-container-initialization-codex-cli-run-02\metadata\contracts\harness-report.json
awilix-async-container-initialization-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,awilix-async-container-initialization,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,25,1932180,1796864,28947,13253,1961127,0,1,0.0,2.443422,True,task-report.source,1961127,True,0,0,1961127,2.443422,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\awilix-async-container-initialization\tura-balanced\awilix-async-container-initialization-tura-balanced-run-02\metadata\contracts\harness-report.json
awilix-async-container-initialization-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,awilix-async-container-initialization,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,16,1154132,1046528,18236,7251,1172368,1,1,1.0,1.608364,True,task-report.source,1172368,True,0,0,1172368,1.608364,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\awilix-async-container-initialization\tura-direct\awilix-async-container-initialization-tura-direct-run-02\metadata\contracts\harness-report.json
bandit-incremental-cache-control-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,bandit-incremental-cache-control,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,48,4924802,4602240,14684,3041,4939486,0,1,0.0,4.35445,True,task-report.source,4939486,True,0,0,4939486,4.35445,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\bandit-incremental-cache-control\codex-cli\bandit-incremental-cache-control-codex-cli-run-02\metadata\contracts\harness-report.json
bandit-incremental-cache-control-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,bandit-incremental-cache-control,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,15,1252239,1138944,22648,7021,1274887,1,1,1.0,1.815387,True,task-report.source,1274887,True,0,0,1274887,1.815387,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\bandit-incremental-cache-control\tura-balanced\bandit-incremental-cache-control-tura-balanced-run-02\metadata\contracts\harness-report.json
bandit-incremental-cache-control-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,bandit-incremental-cache-control,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,16,949766,878848,14777,5107,964543,0,1,0.0,1.237324,True,task-report.source,964543,True,0,0,964543,1.237324,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\bandit-incremental-cache-control\tura-direct\bandit-incremental-cache-control-tura-direct-run-02\metadata\contracts\harness-report.json
boa-hierarchical-evaluation-cancellation-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,boa-hierarchical-evaluation-cancellation,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,70,7699049,7412480,19204,4015,7718253,1,1,1.0,5.715205,True,task-report.source,7718253,True,0,0,7718253,5.715205,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\boa-hierarchical-evaluation-cancellation\codex-cli\boa-hierarchical-evaluation-cancellation-codex-cli-run-02\metadata\contracts\harness-report.json
boa-hierarchical-evaluation-cancellation-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,boa-hierarchical-evaluation-cancellation,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,31,3663053,3495168,30834,10638,3693887,1,1,1.0,3.512029,True,task-report.source,3693887,True,0,0,3693887,3.512029,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\boa-hierarchical-evaluation-cancellation\tura-balanced\boa-hierarchical-evaluation-cancellation-tura-balanced-run-02\metadata\contracts\harness-report.json
boa-hierarchical-evaluation-cancellation-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,boa-hierarchical-evaluation-cancellation,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,30,3735839,3574272,26759,13255,3762598,0,1,0.0,3.397741,True,task-report.source,3762598,True,0,0,3762598,3.397741,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\boa-hierarchical-evaluation-cancellation\tura-direct\boa-hierarchical-evaluation-cancellation-tura-direct-run-02\metadata\contracts\harness-report.json
csstree-shorthand-expansion-compression-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,csstree-shorthand-expansion-compression,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,42,3943651,3744000,16059,3230,3959710,0,1,0.0,3.352025,True,task-report.source,3959710,True,0,0,3959710,3.352025,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\csstree-shorthand-expansion-compression\codex-cli\csstree-shorthand-expansion-compression-codex-cli-run-02\metadata\contracts\harness-report.json
csstree-shorthand-expansion-compression-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,csstree-shorthand-expansion-compression,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,21,1481801,1364736,29929,12913,1511730,1,1,1.0,2.165563,True,task-report.source,1511730,True,0,0,1511730,2.165563,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\csstree-shorthand-expansion-compression\tura-balanced\csstree-shorthand-expansion-compression-tura-balanced-run-02\metadata\contracts\harness-report.json
csstree-shorthand-expansion-compression-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,csstree-shorthand-expansion-compression,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,10,483837,413184,18983,7878,502820,1,1,1.0,1.129347,True,task-report.source,502820,True,0,0,502820,1.129347,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\csstree-shorthand-expansion-compression\tura-direct\csstree-shorthand-expansion-compression-tura-direct-run-02\metadata\contracts\harness-report.json
dasel-html-document-format-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dasel-html-document-format,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,32,2997607,2807808,17713,3599,3015320,0,1,0.0,2.884289,True,task-report.source,3015320,True,0,0,3015320,2.884289,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\dasel-html-document-format\codex-cli\dasel-html-document-format-codex-cli-run-02\metadata\contracts\harness-report.json
dasel-html-document-format-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dasel-html-document-format,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,21,1721822,1588992,31107,8798,1752929,0,1,0.0,2.391856,True,task-report.source,1752929,True,0,0,1752929,2.391856,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\dasel-html-document-format\tura-balanced\dasel-html-document-format-tura-balanced-run-02\metadata\contracts\harness-report.json
dasel-html-document-format-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dasel-html-document-format,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,13,625666,557824,17653,5198,643319,0,1,0.0,1.147712,True,task-report.source,643319,True,0,0,643319,1.147712,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\dasel-html-document-format\tura-direct\dasel-html-document-format-tura-direct-run-02\metadata\contracts\harness-report.json
dynamodb-toolbox-conditional-attribute-requirements-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dynamodb-toolbox-conditional-attribute-requirements,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,68,7487026,7181824,21792,2893,7508818,1,1,1.0,5.770682,True,task-report.source,7508818,True,0,0,7508818,5.770682,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\dynamodb-toolbox-conditional-attribute-requirements\codex-cli\dynamodb-toolbox-conditional-attribute-requirements-codex-cli-run-02\metadata\contracts\harness-report.json
dynamodb-toolbox-conditional-attribute-requirements-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dynamodb-toolbox-conditional-attribute-requirements,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,43,5796873,5588480,48113,17609,5844986,1,1,1.0,5.279595,True,task-report.source,5844986,True,0,0,5844986,5.279595,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\dynamodb-toolbox-conditional-attribute-requirements\tura-balanced\dynamodb-toolbox-conditional-attribute-requirements-tura-balanced-run-02\metadata\contracts\harness-report.json
dynamodb-toolbox-conditional-attribute-requirements-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,dynamodb-toolbox-conditional-attribute-requirements,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,18,2169057,1996288,26261,7543,2195318,1,1,1.0,2.649819,True,task-report.source,2195318,True,0,0,2195318,2.649819,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\dynamodb-toolbox-conditional-attribute-requirements\tura-direct\dynamodb-toolbox-conditional-attribute-requirements-tura-direct-run-02\metadata\contracts\harness-report.json
fd-deterministic-multi-key-sorting-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,fd-deterministic-multi-key-sorting,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,35,3302693,3104640,11355,1883,3314048,1,1,1.0,2.883235,True,task-report.source,3314048,True,0,0,3314048,2.883235,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\fd-deterministic-multi-key-sorting\codex-cli\fd-deterministic-multi-key-sorting-codex-cli-run-02\metadata\contracts\harness-report.json
fd-deterministic-multi-key-sorting-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,fd-deterministic-multi-key-sorting,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,15,1099798,1003776,19417,6586,1119215,1,1,1.0,1.564508,True,task-report.source,1119215,True,0,0,1119215,1.564508,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\fd-deterministic-multi-key-sorting\tura-balanced\fd-deterministic-multi-key-sorting-tura-balanced-run-02\metadata\contracts\harness-report.json
fd-deterministic-multi-key-sorting-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,fd-deterministic-multi-key-sorting,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,8,445858,369664,12367,4769,458225,1,1,1.0,0.936812,True,task-report.source,458225,True,0,0,458225,0.936812,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\fd-deterministic-multi-key-sorting\tura-direct\fd-deterministic-multi-key-sorting-tura-direct-run-02\metadata\contracts\harness-report.json
happy-dom-abort-pending-body-reads-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,happy-dom-abort-pending-body-reads,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,42,4273861,4061440,13291,2443,4287152,1,1,1.0,3.491555,True,task-report.source,4287152,True,0,0,4287152,3.491555,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\happy-dom-abort-pending-body-reads\codex-cli\happy-dom-abort-pending-body-reads-codex-cli-run-02\metadata\contracts\harness-report.json
happy-dom-abort-pending-body-reads-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,happy-dom-abort-pending-body-reads,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,34,3838191,3669760,23105,6658,3861296,1,1,1.0,3.370185,True,task-report.source,3861296,True,0,0,3861296,3.370185,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\happy-dom-abort-pending-body-reads\tura-balanced\happy-dom-abort-pending-body-reads-tura-balanced-run-02\metadata\contracts\harness-report.json
happy-dom-abort-pending-body-reads-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,happy-dom-abort-pending-body-reads,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,22,1790842,1650432,18876,6184,1809718,1,1,1.0,2.093546,True,task-report.source,1809718,True,0,0,1809718,2.093546,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\happy-dom-abort-pending-body-reads\tura-direct\happy-dom-abort-pending-body-reads-tura-direct-run-02\metadata\contracts\harness-report.json
katex-multicolumn-array-spans-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,katex-multicolumn-array-spans,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,86,9091126,8939264,21878,4931,9113004,0,1,0.0,5.885282,True,task-report.source,9113004,True,0,0,9113004,5.885282,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\katex-multicolumn-array-spans\codex-cli\katex-multicolumn-array-spans-codex-cli-run-02\metadata\contracts\harness-report.json
katex-multicolumn-array-spans-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,katex-multicolumn-array-spans,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,33,4068229,3888128,31644,17004,4099873,1,1,1.0,3.793889,True,task-report.source,4099873,True,0,0,4099873,3.793889,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\katex-multicolumn-array-spans\tura-balanced\katex-multicolumn-array-spans-tura-balanced-run-02\metadata\contracts\harness-report.json
katex-multicolumn-array-spans-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,katex-multicolumn-array-spans,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,25,2001333,1876736,32690,18914,2034023,0,1,0.0,2.542053,True,task-report.source,2034023,True,0,0,2034023,2.542053,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\katex-multicolumn-array-spans\tura-direct\katex-multicolumn-array-spans-tura-direct-run-02\metadata\contracts\harness-report.json
langchain-request-coalescing-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,langchain-request-coalescing,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,44,4288592,4085248,17040,3066,4305632,0,1,0.0,3.570544,True,task-report.source,4305632,True,0,0,4305632,3.570544,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\langchain-request-coalescing\codex-cli\langchain-request-coalescing-codex-cli-run-02\metadata\contracts\harness-report.json
langchain-request-coalescing-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,langchain-request-coalescing,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,26,2295378,2151936,44823,19821,2340201,1,1,1.0,3.137868,True,task-report.source,2340201,True,0,0,2340201,3.137868,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\langchain-request-coalescing\tura-balanced\langchain-request-coalescing-tura-balanced-run-02\metadata\contracts\harness-report.json
langchain-request-coalescing-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,langchain-request-coalescing,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,25,1571745,1474304,24324,11228,1596069,0,1,0.0,1.954077,True,task-report.source,1596069,True,0,0,1596069,1.954077,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\langchain-request-coalescing\tura-direct\langchain-request-coalescing-tura-direct-run-02\metadata\contracts\harness-report.json
narwhals-rolling-window-suite-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,narwhals-rolling-window-suite,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,41,4073097,3872384,14061,2177,4087158,1,1,1.0,3.361587,True,task-report.source,4087158,True,0,0,4087158,3.361587,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\narwhals-rolling-window-suite\codex-cli\narwhals-rolling-window-suite-codex-cli-run-02\metadata\contracts\harness-report.json
narwhals-rolling-window-suite-tura-balanced-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,narwhals-rolling-window-suite,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,49,6757289,6545152,40034,10953,6797323,1,1,1.0,5.534281,True,task-report.source,6797323,True,0,0,6797323,5.534281,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\narwhals-rolling-window-suite\tura-balanced\narwhals-rolling-window-suite-tura-balanced-run-02\metadata\contracts\harness-report.json
narwhals-rolling-window-suite-tura-direct-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,narwhals-rolling-window-suite,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,15,1123272,1004032,22076,7675,1145348,1,1,1.0,1.760496,True,task-report.source,1145348,True,0,0,1145348,1.760496,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\narwhals-rolling-window-suite\tura-direct\narwhals-rolling-window-suite-tura-direct-run-02\metadata\contracts\harness-report.json
numba-stencil-boundary-modes-codex-cli-run-02,debug,report-deepswe-v1.1-gpt56-sol-local-r02,numba-stencil-boundary-modes,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,48,4851243,4630528,13826,3951,4865069,1,1,1.0,3.833619,True,task-report.source,4865069,True,0,0,4865069,3.833619,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r02\numba-stencil-boundary-modes\codex-cli\numba-stencil-boundary-modes-codex-cli-run-02\metadata\contracts\harness-report.json
